EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EID,MANAGEMENT_LEVEL,CAPABILITY,PROJECT_NAME,MANAGER_EID,TARGET_CERTIFICATION,1ST_TARGET_CERTIFICATION_DATE,CURRENT_PROGRESS,WITH_VOUCHER?,1ST_TAKE_RESULT,RETAKE_EXAM_DATE,RETAKE_RESULT,EXPIRATION_DATE,Fiscal Year,Month,Quarter
382,Christian,Moore,christian.moore,10,Data,8000 Inc,kathleen.mckay,Google Cloud Certified - Associate Cloud Engineer,3/8/2024,In progress - 2nd take,Requested,Failed/For Retake,8/9/2024,,,FY24,March,Q3
383,Tyrone,Holloway,tyrone.holloway,10,Data,808 Renewable Energy Corporation,hunter.moreno,Databricks - Databricks Certified Data Engineer Associate,5/22/2023,In progress - 2nd take,Requested,Failed/For Retake,8/10/2024,,,FY23,May,Q3
384,Victor,Ferguson,victor.ferguson,10,Data,88 Energy ,chad.davidson,Google Cloud Certified - Associate Cloud Engineer,5/13/2023,In progress - 2nd take,Requested,Failed/For Retake,8/8/2024,,,FY23,May,Q3
385,Logan,Carroll,logan.carroll,10,Data,89bio,corey.holt,Google Cloud Certified - Associate Cloud Engineer,9/16/2023,Failed,Yes,Failed/For Retake,11/9/2023,Failed,,FY24,September,Q1
386,Alexis,Hawkins,alexis.hawkins,10,Data,8x8,emma.cunningham,Microsoft Certified: Azure Data Engineer Associate,5/25/2024,Failed,Yes,Failed/For Retake,11/30/2023,Failed,,FY24,May,Q3
387,Diane,Reid,diane.reid,10,Data,9 Meters Biopharma,duane.woods,Google - Associate Cloud Engineer,1/20/2024,Failed,Yes,Failed/For Retake,3/30/2024,Failed,,FY24,January,Q2
388,Dylan,Sweeney,dylan.sweeney,10,Data,908 Devices ,alison.vargas,Google - Associate Cloud Engineer,1/12/2024,Failed,Yes,Failed/For Retake,1/30/2023,Failed,,FY24,January,Q2
389,Craig,Gonzales,craig.gonzales,10,Data,9342-8530 Québec ,vernon.kane,Google - Associate Cloud Engineer,2/13/2024,Failed,Yes,Failed/For Retake,3/6/2024,Failed,,FY24,February,Q2
390,Jill,Cardenas,jill.cardenas,10,Data,99 Acquisition Group ,lori.flowers,Google - Associate Cloud Engineer,11/17/2023,Failed,Yes,Failed/For Retake,1/7/2024,Failed,,FY24,November,Q1
391,Timothy,Chambers,timothy.chambers,10,Data,99 Acquisition Group  - Equity Right,nina.chavez,Google - Associate Cloud Engineer,6/2/2023,Failed,Yes,Failed/For Retake,11/30/2023,Failed,,FY23,June,Q4
392,Jaime,Terrell,jaime.terrell,10,Data,99 Acquisition Group  - Equity Warrant,shane.foley,Google - Associate Cloud Engineer,11/28/2023,Failed,Yes,Failed/For Retake,12/15/2023,Failed,,FY24,November,Q1
393,Alejandro,Hancock,alejandro.hancock,10,Data,9F  - Depositary Receipt (Common Stock),collin.ayers,Google - Associate Cloud Engineer,5/30/2024,Failed,Yes,Failed/For Retake,11/15/2023,Failed,,FY24,May,Q3
394,Gregg,Rodriguez,gregg.rodriguez,10,Data,A SPAC II Acquisition Corp,sherry.young,Google - Associate Cloud Engineer,12/15/2023,Failed,Yes,Failed/For Retake,1/15/2024,Failed,,FY24,December,Q2
395,Deanna,Pacheco,deanna.pacheco,10,Data,A SPAC II Acquisition Corp - Equity Right,darrell.douglas,Google - Associate Cloud Engineer,1/26/2024,Failed,Yes,Failed/For Retake,6/1/2024,Failed,,FY24,January,Q2
396,Mariah,Barton,mariah.barton,10,Data,A SPAC II Acquisition Corp - Equity Warrant,karl.greer,AWS Certified Solutions Architect - Associate,9/8/2023,Failed,Yes,Failed/For Retake,10/31/2023,Failed,,FY24,September,Q1
397,Valerie,Branch,valerie.branch,10,Data,A&W Revenue Royalties Income Fund,lynn.atkinson,AWS Certified Data Analytics - Specialty,5/19/2023,Not Started,No,,,,,FY23,May,Q3
398,Jonathan,Norman,jonathan.norman,10,Data,A-Mark Precious Metals,fred.guerra,Google - Associate Cloud Engineer,11/6/2023,Not Started,No,,,,,FY24,November,Q1
399,Samuel,Drake,samuel.drake,10,Data,A-Sonic Aerospace ,yvonne.farmer,Microsoft - Azure Data Fundamentals,7/3/2023,Not Started,No,,,,,FY23,July,Q4
400,Riley,Aguirre,riley.aguirre,10,Data,A O Smith Corporation,clarence.haynes,Microsoft - Azure Data Scientist Associate,7/25/2023,Not Started,No,,,,,FY23,July,Q4
401,Jermaine,Baker,jermaine.baker,9,Data,Yangtze River Port and Logistics ,sheryl.baxter,Microsoft - Azure Data Scientist Associate,11/20/2023,Not Started,No,,,,,FY24,November,Q1
402,Holly,Hartman,holly.hartman,9,Data,YanGuFang International Group ,preston.lozano,Google - Associate Cloud Engineer,12/7/2023,Not Started,No,,,,,FY24,December,Q2
403,Haley,Frost,haley.frost,9,Data,Yangzijiang Financial Holding ,roy.berry,Microsoft - Azure Developer Associate,12/13/2023,Not Started,No,,,,,FY24,December,Q2
404,Lindsay,Crane,lindsay.crane,9,Data,Yangzijiang Shipbuilding (Holdings) ,linda.olsen,AWS Certified Developer - Associate,9/18/2023,Not Started,No,,,,,FY23,September,Q1
405,Adriana,Bartlett,adriana.bartlett,9,Data,Yankuang Energy Group Company ,joanna.bender,AWS Certified Cloud Practitioner,6/8/2024,Not Started,No,,,,,FY24,June,Q4
406,Bethany,Ruiz,bethany.ruiz,9,Data,Yankuang Energy Group Company  - Depositary Receipt (Common Stock),aimee.downs,AWS Certified Data Analytics - Specialty,5/3/2024,Not Started,No,,,,,FY24,May,Q3
407,Gabriel,Weaver,gabriel.weaver,9,Data,01 Communique Laboratory ,darren.peck,Google - Associate Cloud Engineer,12/30/2023,Not Started,No,,,,,FY24,December,Q2
408,Jimmy,Heath,jimmy.heath,9,Data,0187279 BC ,brett.mullen,AWS Certified Developer - Associate,11/16/2023,Not Started,No,,,,,FY24,November,Q1
409,Craig,Powers,craig.powers,9,Data,1-800-FLOWERSCOM,sheryl.meyers,AWS Certified Solutions Architect - Associate,2/12/2024,Not Started,No,,,,,FY24,February,Q2
410,Colin,Howard,colin.howard,9,Data,10X Capital Venture Acquisition Corp III,michelle.gallagher,Google - Professional Machine Learning Engineer,2/25/2024,Not Started,No,,,,,FY24,February,Q2
411,Edgar,Zhang,edgar.zhang,9,Data,10X Capital Venture Acquisition Corp III - Equity Warrant,carl.schroeder,AWS Certified Developer - Associate,1/9/2024,Not Started,No,,,,,FY24,January,Q2
412,Carolyn,Lucero,carolyn.lucero,9,Data,10x Genomics,jenna.dodson,AWS Certified Cloud Practitioner,5/17/2024,Passed,Yes,Passed,,,5/17/2027,FY24,May,Q3
413,Tonya,Parsons,tonya.parsons,9,Data,111 - Depositary Receipt (Common Stock),tracey.mata,Google - Professional Cloud Data Engineer,5/17/2024,Passed,Yes,Passed,,,5/17/2027,FY24,May,Q3
414,Marc,Small,marc.small,9,Data,1399 Internet Technology Application Group ,kristine.cox,AWS Certified Cloud Practitioner,5/16/2024,Passed,Yes,Passed,,,5/16/2027,FY24,April,Q3
415,Dakota,Elliott,dakota.elliott,9,Data,141 Capital,faith.lutz,Microsoft - Azure Data Fundamentals,5/13/2024,Passed,Yes,Passed,,,5/13/2027,FY24,May,Q3
416,Hector,Barry,hector.barry,9,Data,1511419 Ontario ,miranda.beasley,Microsoft - Azure AI Fundamentals,5/11/2024,Passed,Yes,Passed,,,5/11/2027,FY24,May,Q3
417,Morgan,Wells,morgan.wells,9,Data,1606 Corp,caroline.foley,Google - Associate Cloud Engineer,5/8/2024,Passed,Yes,Passed,,,5/8/2027,FY24,May,Q3
418,Maxwell,Glenn,maxwell.glenn,9,Data,17 Education & Technology Group  - Depositary Receipt (Common Stock),greg.mata,Microsoft - Azure Data Fundamentals,5/4/2024,Passed,Yes,Passed,,,5/4/2027,FY24,May,Q3
419,Melody,Young,melody.young,9,Data,180 Degree Capital Corp,clifford.jacobson,AWS Certified Machine Learning - Specialty,2/16/2024,Passed,Yes,Passed,,,2/16/2027,FY24,February,Q2
420,Alejandro,Sutton,alejandro.sutton,9,Data,180 Life Sciences Corp,joanna.kirk,Google - Associate Cloud Engineer,5/2/2024,Passed,Yes,Passed,,,5/2/2027,FY24,May,Q3
421,Jermaine,Banks,jermaine.banks,9,Data,180 Life Sciences Corp - Equity Warrant,maxwell.frye,Microsoft - Azure Data Engineer Associate,4/29/2024,Passed,Yes,Passed,,,4/29/2027,FY24,April,Q3
422,Terry,Woodward,terry.woodward,9,Data,1812 Brewing Company ,kiara.houston,AWS Certified Cloud Practitioner,4/25/2024,Passed,Yes,Passed,,,4/25/2027,FY24,April,Q3
423,Tanner,Cherry,tanner.cherry,9,Data,1847 Holdings LLC,colleen.howard,Google - Associate Cloud Engineer,4/25/2024,Passed,Yes,Passed,,,4/25/2027,FY24,April,Q3
424,Troy,Elliott,troy.elliott,9,Data,1867 Western Financial Corporation,janet.valenzuela,AWS Certified Developer - Associate,4/25/2024,Passed,Yes,Passed,,,4/25/2027,FY24,April,Q3
425,Barry,Rubio,barry.rubio,9,Data,1895 Bancorp of Wisconsin,shane.wilcox,AWS Certified Cloud Practitioner,4/21/2024,Passed,Yes,Passed,,,4/21/2027,FY24,April,Q3
426,Samantha,Lutz,samantha.lutz,9,Data,1911 Gold Corporation,marcus.moody,AWS Certified Solutions Architect - Associate,2/5/2024,Passed,Yes,Passed,,,2/5/2027,FY24,February,Q2
427,Wendy,Trevino,wendy.trevino,9,Data,1933 Industries ,dakota.poole,AWS Certified Cloud Practitioner,2/5/2024,Passed,Yes,Passed,,,2/5/2027,FY24,February,Q2
428,Greg,Mcneil,greg.mcneil,9,Data,1CM ,frederick.harper,AWS Certified Data Analytics - Specialty,2/5/2024,Passed,Yes,Passed,,,2/5/2027,FY24,February,Q2
429,Rita,Hutchinson,rita.hutchinson,9,Data,1mage Software,stefanie.fitzpatrick,AWS Certified Solutions Architect - Associate,2/5/2024,Passed,Yes,Passed,,,2/5/2027,FY24,February,Q2
430,Rose,Robertson,rose.robertson,9,Data,1PM Industries,kent.bradshaw,AWS Certified Solutions Architect - Associate,2/5/2024,Passed,Yes,Passed,,,2/5/2027,FY24,February,Q2
431,Paige,Aguirre,paige.aguirre,9,Data,1st Capital Bancorp,jack.tate,AWS Certified Cloud Practitioner,2/5/2024,Passed,Yes,Passed,,,2/5/2027,FY24,February,Q2
432,Xavier,Terry,xavier.terry,9,Data,1st Colonial Bancorp,tom.trujillo,AWS Certified Solutions Architect - Associate,6/21/2024,Passed,Yes,Passed,,,6/21/2027,FY24,June,Q4
433,Michaela,Thornton,michaela.thornton,9,Data,1st Federal Savings Bank of SC,gabriel.mejia,Google - Associate Cloud Engineer,6/19/2024,Passed,Yes,Passed,,,6/19/2027,FY24,June,Q4
434,Kyle,Rojas,kyle.rojas,9,Data,1st NRG Corp,kaitlyn.santana,Google - Associate Cloud Engineer,6/18/2024,Passed,Yes,Passed,,,6/18/2027,FY24,June,Q4
435,Devin,Baxter,devin.baxter,9,Data,1st Source Corporation,faith.moon,Google - Associate Cloud Engineer,6/18/2024,Passed,Yes,Passed,,,6/18/2027,FY24,June,Q4
436,Omar,Farmer,omar.farmer,9,Data,1ST SUMMIT BANCORP of Johnstown,tammie.haley,Google - Associate Cloud Engineer,6/18/2024,Passed,Yes,Passed,,,6/18/2027,FY24,June,Q4
437,Desiree,Vang,desiree.vang,9,Data,1stdibsCom,nicholas.sosa,Google - Associate Cloud Engineer,6/17/2024,Passed,Yes,Passed,,,6/17/2027,FY24,June,Q4
438,Fernando,Wade,fernando.wade,9,Data,2020 Bulkers ,jordan.gay,Google - Professional Cloud Data Engineer,6/16/2024,Passed,Yes,Passed,,,6/16/2027,FY24,June,Q4
439,Anne,Winters,anne.winters,9,Data,21Shares AG - Amun Ripple (xrp) ETN,bruce.esparza,Google - Associate Cloud Engineer,6/16/2024,Passed,Yes,Passed,,,6/16/2027,FY24,June,Q4
440,Glenn,Harrell,glenn.harrell,9,Data,22nd Century ,sherry.garza,Google - Associate Cloud Engineer,6/15/2024,Passed,Yes,Passed,,,6/15/2027,FY24,June,Q4
441,Tracey,Boyd,tracey.boyd,9,Data,23andMe Holding ,natalie.gentry,Google - Associate Cloud Engineer,6/8/2024,Passed,Yes,Passed,,,6/8/2027,FY24,June,Q4
442,Catherine,Becker,catherine.becker,9,Data,24SevenOffice Group AB (publ),bryan.dunn,Google - Associate Cloud Engineer,6/7/2024,Passed,Yes,Passed,,,6/7/2027,FY24,June,Q4
443,Sharon,Farrell,sharon.farrell,9,Data,286 Lenox Partners LLC,wayne.simpson,Google - Associate Cloud Engineer,6/5/2024,Passed,Yes,Passed,,,6/5/2027,FY24,June,Q4
444,Clinton,Schwartz,clinton.schwartz,9,Data,29Metals ,luis.greer,Google - Associate Cloud Engineer,6/2/2024,Passed,Yes,Passed,,,6/2/2027,FY24,June,Q4
445,Sheri,Perez,sheri.perez,9,Data,2seventy bio,rhonda.frost,Microsoft - Azure Data Fundamentals,5/31/2024,Passed,Yes,Passed,,,5/31/2027,FY24,May,Q3
446,Beth,White,beth.white,9,Data,2U,joanne.montes,Microsoft - Azure Data Fundamentals,5/27/2024,Passed,Yes,Passed,,,5/27/2027,FY24,May,Q3
447,Cole,Benitez,cole.benitez,9,Data,3 Sixty Risk Solutions ,geoffrey.guzman,AWS Certified Machine Learning - Specialty,5/25/2024,Passed,Yes,Passed,,,5/25/2027,FY24,May,Q3
448,Caleb,Chapman,caleb.chapman,9,Data,361 Degrees International ,gloria.mccall,Google - Cloud Digital Leader,5/22/2024,Passed,Yes,Passed,,,5/22/2027,FY24,May,Q3
449,Glen,Eaton,glen.eaton,9,Data,36Kr Holdings  - Depositary Receipt (Common Stock),brady.cohen,AWS Certified Cloud Practitioner,5/21/2024,Passed,Yes,Passed,,,5/21/2027,FY24,May,Q3
450,Cristina,Hanna,cristina.hanna,9,Data,37 Capital ,latoya.mccann,Google - Associate Cloud Engineer,5/21/2024,Passed,Yes,Passed,,,5/21/2027,FY24,May,Q3
451,Kathy,Owens,kathy.owens,9,Data,374Water ,gerald.hawkins,AWS Certified Solutions Architect - Professional,5/17/2024,Passed,Yes,Passed,,,5/17/2027,FY24,May,Q3
452,Rachael,Keith,rachael.keith,9,Data,3D Pioneer Systems ,samuel.crawford,AWS Certified Developer - Associate,5/17/2024,Passed,Yes,Passed,,,5/17/2027,FY24,May,Q3
453,Marcus,Thompson,marcus.thompson,9,Data,3D Systems Corporation,patricia.goodwin,AWS Certified Developer - Associate,5/17/2024,Passed,Yes,Passed,,,5/17/2027,FY24,May,Q3
454,Norman,Mclean,norman.mclean,9,Data,3DShoppingcom,stacie.richard,Microsoft - Azure Developer Associate,5/16/2024,Passed,Yes,Passed,,,5/16/2027,FY24,April,Q3
455,Brandon,Cross,brandon.cross,9,Data,3DX Industries,robin.west,AWS Certified Solutions Architect - Associate,5/13/2024,Passed,Yes,Passed,,,5/13/2027,FY24,May,Q3
456,Autumn,Soto,autumn.soto,9,Data,3i Group plc,ralph.haas,Google - Professional Cloud Data Engineer,5/11/2024,Passed,Yes,Passed,,,5/11/2027,FY24,May,Q3
457,Jaime,Cervantes,jaime.cervantes,9,Data,3i Group plc - Depositary Receipt (Common Stock),phyllis.maldonado,AWS Certified Solutions Architect - Associate,5/8/2024,Passed,Yes,Passed,,,5/8/2027,FY24,May,Q3
458,Reginald,Blankenship,reginald.blankenship,9,Data,3iQ Bitcoin ETF,danny.parrish,AWS Certified Solutions Architect - Associate,5/4/2024,Passed,Yes,Passed,,,5/4/2027,FY24,May,Q3
459,Chelsey,Mcknight,chelsey.mcknight,9,Data,3M Company,kathy.hill,AWS Certified Machine Learning - Specialty,2/16/2024,Passed,Yes,Passed,,,2/16/2027,FY24,February,Q2
460,Clayton,Lindsey,clayton.lindsey,9,Data,3Power Energy ,kelli.hardy,Microsoft - Data Engineering on Microsoft Azure,5/2/2024,Passed,Yes,Passed,,,5/2/2027,FY24,May,Q3
461,Kurt,Prince,kurt.prince,9,Data,3SBio ,lynn.pham,Splunk - Splunk Core Certified Power User,4/29/2024,Passed,Yes,Passed,,,4/29/2027,FY24,April,Q3
462,Joy,Choi,joy.choi,9,Data,420 Property Management,shelley.harris,SnowPro Core Certification,4/25/2024,Passed,Yes,Passed,,,4/25/2027,FY24,April,Q3
463,Jeremiah,May,jeremiah.may,9,Data,49 North Resources ,eddie.jimenez,SnowPro Core Certification,4/25/2024,Passed,Yes,Passed,,,4/25/2027,FY24,April,Q3
464,Candice,Huang,candice.huang,9,Data,4Cable TV International,chloe.hutchinson,SnowPro Core Certification,4/25/2024,Passed,Yes,Passed,,,4/25/2027,FY24,April,Q3
465,Alejandra,Tran,alejandra.tran,9,Data,4D Molecular Therapeutics,eileen.lynch,Splunk - Splunk Enterprise Security Certified Admin,4/21/2024,Passed,Yes,Passed,,,4/21/2027,FY24,April,Q3
466,Shaun,Richardson,shaun.richardson,9,Data,4D pharma plc - Equity Warrant,fernando.lambert,Google Cloud Certified - Associate Cloud Engineer,2/7/2024,Passed,Yes,Passed,,,2/7/2027,FY24,February,Q2
467,Darryl,Russo,darryl.russo,9,Data,4DMedical ,makayla.cannon,Informatica - Cloud Data Integration Developer R41 Certified Professional,4/18/2024,Passed,Yes,Passed,,,4/18/2027,FY24,April,Q3
468,Joe,Cabrera,joe.cabrera,9,Data,4DS Memory ,tom.alvarado,Microsoft Certified: Azure Data Engineer Associate,4/16/2024,Passed,Yes,Passed,,,4/16/2027,FY24,April,Q3
469,Travis,Duran,travis.duran,9,Data,4Front Ventures Corp,virginia.dudley,Databricks - Databricks Certified Data Engineer Associate,4/15/2024,Passed,Yes,Passed,,,4/15/2027,FY24,April,Q3
470,Warren,House,warren.house,9,Data,4imprint Group plc,riley.good,Informatica - Cloud Data Integration Developer R41 Certified Professional,4/14/2024,Passed,Yes,Passed,,,4/14/2027,FY24,April,Q3
471,Katherine,Haas,katherine.haas,9,Data,51Talk Online Education Group - Depositary Receipt (Common Stock),alexandria.buck,Amazon Web Services (AWS) Certified Solutions Architect - Associate,4/13/2024,Passed,Yes,Passed,,,4/13/2027,FY24,April,Q3
472,Karen,Burton,karen.burton,9,Data,5:01 Acquisition Corp,richard.roth,Databricks - Databricks Certified Data Engineer Associate,4/5/2024,Passed,Yes,Passed,,,4/5/2027,FY24,April,Q3
473,Logan,Riddle,logan.riddle,9,Data,5E Advanced Materials,candice.keller,SnowPro Core Certification,3/31/2024,Passed,Yes,Passed,,,3/31/2027,FY24,March,Q3
474,Kathryn,Hester,kathryn.hester,9,Data,5G Networks ,anita.benson,Splunk - Splunk Core Certified Consultant,3/30/2024,Passed,Yes,Passed,,,3/30/2027,FY24,March,Q3
475,Christina,Villegas,christina.villegas,9,Data,5N Plus ,regina.stein,AWS Certified Developer - Associate,3/3/2024,In progress - 1st take,No,,,,,FY24,March,Q3
476,Joel,Walters,joel.walters,9,Data,5th Planet Games A/S,debra.riddle,AWS Certified Solutions Architect - Professional,11/10/2023,In progress - 1st take,No,,,,,FY24,November,Q1
477,Frederick,Delacruz,frederick.delacruz,9,Data,60 Degrees Pharmaceuticals,brittany.zuniga,Google - Cloud Digital Leader,1/4/2024,In progress - 1st take,No,,,,,FY24,January,Q2
478,Warren,Cantrell,warren.cantrell,9,Data,60 Degrees Pharmaceuticals - Equity Warrant,cassidy.mcmahon,Google - Associate Cloud Engineer,5/10/2023,In progress - 1st take,No,,,,,FY23,May,Q3
479,Melvin,Bates,melvin.bates,9,Data,727 Communications,laurie.pennington,AWS Certified Cloud Practitioner,8/26/2023,In progress - 1st take,No,,,,,FY23,August,Q4
480,Meredith,Pollard,meredith.pollard,9,Data,79North ,alejandro.blair,Google - Associate Cloud Engineer,8/22/2023,In progress - 1st take,No,,,,,FY23,August,Q4
481,Dawn,Hines,dawn.hines,9,Data,7C Solarparken AG,leslie.jennings,Google - Associate Cloud Engineer,1/29/2024,In progress - 1st take,No,,,,,FY24,January,Q2
482,Audrey,Goodman,audrey.goodman,9,Data,8000 Inc,kathleen.mckay,Google - Associate Cloud Engineer,5/11/2024,In progress - 1st take,No,,,,,FY24,May,Q3
483,Kurt,Waters,kurt.waters,9,Data,808 Renewable Energy Corporation,hunter.moreno,Google - Associate Cloud Engineer,10/1/2023,In progress - 1st take,No,,,,,FY24,October,Q1
484,Eugene,Harper,eugene.harper,9,Data,88 Energy ,chad.davidson,Google - Associate Cloud Engineer,1/6/2024,In progress - 1st take,No,,,,,FY24,January,Q2
485,Caleb,Eaton,caleb.eaton,9,Data,89bio,corey.holt,Google - Associate Cloud Engineer,3/28/2024,In progress - 1st take,No,,,,,FY24,March,Q3
486,Kaitlin,Mejia,kaitlin.mejia,9,Data,8x8,emma.cunningham,AWS Certified Cloud Practitioner,11/2/2023,In progress - 1st take,No,,,,,FY24,November,Q1
487,Jennifer,Mercado,jennifer.mercado,9,Data,9 Meters Biopharma,duane.woods,Google - Associate Cloud Engineer,11/21/2023,In progress - 1st take,No,,,,,FY24,November,Q1
488,David,Cardenas,david.cardenas,9,Data,908 Devices ,alison.vargas,Google - Professional Cloud Database Engineer,12/26/2022,Passed,Yes,Passed,,,12/26/2025,FY23,December,Q2
489,Jenny,Reid,jenny.reid,9,Data,9342-8530 Québec ,vernon.kane,Google - Associate Cloud Engineer,12/23/2022,Passed,Yes,Passed,,,12/23/2025,FY23,December,Q2
490,Lonnie,Frye,lonnie.frye,9,Data,99 Acquisition Group ,lori.flowers,Google - Associate Cloud Engineer,12/23/2022,Passed,Yes,Passed,,,12/23/2025,FY23,December,Q2
491,Janice,Mayer,janice.mayer,9,Data,99 Acquisition Group  - Equity Right,nina.chavez,Microsoft - Azure Solutions Architect Expert,12/20/2022,Passed,Yes,Passed,,,12/20/2025,FY23,December,Q2
492,Debbie,Bates,debbie.bates,9,Data,99 Acquisition Group  - Equity Warrant,shane.foley,Microsoft - Azure Developer Associate,9/25/2023,Passed,Yes,Passed,,,9/25/2026,FY24,September,Q1
493,Jean,Christian,jean.christian,9,Data,9F  - Depositary Receipt (Common Stock),collin.ayers,Google - Associate Cloud Engineer,12/19/2022,Passed,Yes,Passed,,,12/19/2025,FY23,December,Q2
494,Philip,Harding,philip.harding,9,Data,A SPAC II Acquisition Corp,sherry.young,AWS Certified Developer - Associate,12/19/2022,Passed,Yes,Passed,,,12/19/2025,FY23,December,Q2
495,Jillian,Oneal,jillian.oneal,9,Data,A SPAC II Acquisition Corp - Equity Right,darrell.douglas,AWS Certified Database - Specialty,12/15/2022,Passed,Yes,Passed,,,12/15/2025,FY23,December,Q2
496,Mindy,Christian,mindy.christian,9,Data,A SPAC II Acquisition Corp - Equity Warrant,karl.greer,AWS Certified Machine Learning - Specialty,12/2/2022,Passed,Yes,Passed,,,12/2/2025,FY23,December,Q2
497,Bobby,Mclean,bobby.mclean,9,Data,A&W Revenue Royalties Income Fund,lynn.atkinson,Google - Associate Cloud Engineer,9/23/2023,Passed,Yes,Passed,,,9/23/2026,FY23,September,Q1
